FMID,MarketName,Website,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,updateTime
1004676,Druid Hill Farmers' Market,http://www.druidhillpark.org,3100 Swann Drive,Baltimore,Baltimore City,Maryland,21217,06/05/2013 to 09/25/2013,Wed: 3:30 PM-7:30 PM;,,,,,,,-76.645803999999998,39.317728000000002,Other,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,06/12/13 11:34
1002409,Du Quion Farmers Market,,Keyes Park at Park and Divisions,Du Quoin,Perry,Illinois,62832,,,,,,,,,-89.238500000000002,38.013199999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005577,Duarte,,E. Huntington Dr. & Buena Vista St.,DUARTE,Los Angeles,California,,,,,,,,,,-117.97799999999999,34.139699999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1005358,Dublin,http://www.pcfma.com,at Central Parkway and Tassajara Road,Dublin,Alameda,California,94568,May to September,Thu:4:00 PM - 8:00 PM;,,,,,,,-121.873763,37.710493,Other,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,05/ 2/12 16:27
1004057,Dublin Farmers' Market,http://www.dublinfarmersmarket.com,4261 West Dublin Granville Road,Dublin,Franklin,Ohio,43017,05/01/2013 to 09/25/2013,Wed: 3:00 PM-6:00 PM;,,,,,,,-83.103449999999995,40.098528999999999,Private business parking lot,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,06/28/13 20:15
1007706,Dubois Farmers Market,http://www.duboispachamber.com,2 N. Brandy Street,Dubois,Clearfield,Pennsylvania,15801,,,,,,,,,-78.762299999999996,41.118699999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006451,Dubois Farmers' Market,http://www.stthomasdubois.diowy.org,9 South 1st Street,Dubois,Fremont,Wyoming,82513,07/14/2013 to 10/06/2013,Mon: 9:00 AM-11:00 AM;Sun: 12:00 PM-3:00 PM;,,,,,,,-109.630466,43.533335999999998,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,06/25/13 15:36
1002637,Dubuque County Fairgrounds Farmers Market,,14583 Old Highway Road,Dubuque,Dubuque,Iowa,52001,,,,,,,,,-90.794899999999998,42.479399999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005197,Dubuque Farmers Market,http://www.dubuquemainstreet.org/fm.htm,Iowa Street between 11th & 14th Streets,Dubuque,Dubuque,Iowa,52001,05/04/2013 to 10/26/2013,Sat: 7:00 AM-12:00 PM;,,,,,,,-90.668052000000003,42.504826999999999,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,06/12/13 12:59
1004485,Dubuque Winter Farmers Market,http://www.fourmounds.org/MissionPrograms/WinterFarmersMarket/tabid/87/Default.aspx,1101 Central Ave,Dubuque,Dubuque,Iowa,52001,11/02/2013 to 04/26/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-90.666625600000003,42.503983400000003,Other,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,06/10/13 21:15
1004695,Duchesne County Farmers Market,,Highway 40 and 100 West,Duchesne,Duchesne,Utah,84021,January to December,Sat:8:00 am - 1:00 pm;,,,,,,,-110.40300000000001,40.163200000000003,Local government building grounds,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,05/ 5/11 12:24
1004484,Dudley,http://www.dudleyfarmersmarket.org,119 West Main Street,Dudley,Worcester,Massachusetts,1571,06/09/2013 to 09/22/2013,Sun: 9:00 AM-1:00 PM;,,,,,,,-71.900882999999993,42.043692,Private business parking lot,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,06/10/13 13:23
1003113,Due West Farmers Market,http://www.duewestfarmers.org,Hwy. 184 & Beulah Street,Due West,,South Carolina,29639,,,,,,,,,-82.386300000000006,34.335500000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007313,Duffield Farmers Market,,,Jonesville,Lee,Virginia,24263,,,,,,,,,-83.153999999999996,36.695,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001873,Duke Farmers Market,http://www.hr.duke.edu/farmersmarket/,Campus of Duke University Medical Center,Durham,Durham,North Carolina,27710,04/19/2013 to 10/04/2013,Fri: 11:00 AM-2:00 PM;,,,,,,,-78.938992999999996,36.005397000000002,Healthcare Institution,Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,06/11/13 16:08
1001874,Duke Farmers Market,http://www.hr.duke.edu/farmersmarket/,The Sarah P. Duke Gardens on Anderson Street,Durham,Durham,North Carolina,27710,04/09/2013 to 11/12/2013,Tue: 4:00 PM-6:00 PM;,,,,,,,-78.931189000000003,36.001443999999999,Healthcare Institution,Y,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,06/11/13 16:06
1008158,dulce diamante farmer market,,6897 michigan ave,Detroit,Wayne,Michigan,48210,07/05/2013 to 11/25/2013,Mon: 8:00 AM-8:00 PM;Tue: 8:00 AM-8:00 PM;Wed: 8:00 AM-8:00 PM;Thu: 8:00 AM-8:00 PM;Fri: 8:00 AM-8:00 PM;Sat: 11:00 AM-8:00 PM;Sun: 11:00 AM-8:00 PM;,,,,,,,-83.129375999999993,42.331108999999998,Private business parking lot,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,06/16/13 21:08
1002886,Duluth Farmer's Market,http://www.duluthfarmersmarket.com,14th Ave. E. and 3rd St.,Duluth,St. Louis,Minnesota,55805,05/04/2013 to 10/31/2013,Wed: 2:00 PM-6:00 PM;Sat: 7:00 AM-12:00 PM;,11/22/2013 to 12/22/2013,Mon: 1:00 PM-7:00 PM;Tue: 1:00 PM-7:00 PM;Wed: 1:00 PM-7:00 PM;Thu: 1:00 PM-7:00 PM;Fri: 1:00 PM-7:00 PM;Sat: 9:00 AM-6:00 PM;Sun: 9:00 AM-6:00 PM;,,,,,-92.084100000000007,46.802100000000003,Private business parking lot,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,06/10/13 13:40
1004090,Duncan Mills-West Sonoma Farmers Market,,25300 Steelhead Blvd.,Villa Grande,Sonoma,California,95486,,,,,,,,,-123.05200000000001,38.451700000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006998,Dundalk Farmers' Market,,,Dundalk,Baltimore,Maryland,21222,,,,,,,,,-76.520499999999998,39.250700000000002,Private business parking lot,Y,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,08/ 8/11 16:12
1002544,Dundas Farmers Market,,101 Railway St S,Dundas,Rice,Minnesota,55019,May to October,Sat:9:00 AM - 12:00 PM;,,,,,,,-93.207588999999999,44.428730999999999,Other,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,05/29/12 11:14
1005571,Dundee Farmers & Crafters Market,,3552 State Road 50,Dundee,Fond du Lac,Wisconsin,,,,,,,,,,-87.963800000000006,43.042299999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1006821,Dundee Farmers Market,,Highway 99 and 7th Street,Dundee,Yamhill,Oregon,97115,,,,,,,,,-123.015,45.279600000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006835,Dundee Farmers Market,http://www.dundeefarmersmarket.com,223 Tecumseh Street (M-50),Dundee,Monroe,Michigan,48131,May to October,Wed:4:00 pm - 7:00 pm;Sat:8:00 am - 1:00 pm;,,,,,,,-83.662199999999999,41.957599999999999,Private business parking lot,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,04/ 4/11 16:03
1004579,Dunedin Green Market,http://www.Dunedingov.com,Pioneer Park (400 Main Street),Dunedin,Pinellas,Florida,34698,,,,,,,,,-82.787599999999998,28.012,Local government building grounds,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/18/13 10:55
1006180,Dunkirk Farmers Market,,"Municipal Lot, Park Ave & E. 3rd St., Dunkirk",Dunkirk,Chautauqua,New York,,,,,,,,,,-79.331800000000001,42.485300000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1008542,Dunkirk's Farmer and Artisan Market,,"Memorial Park, Lake Shore Drive West",Dunkirk,Chautauqua,New York,14048,05/30/2013 to 11/03/2013,Thu: 3:00 PM-7:00 PM;Sun: 9:00 AM-1:00 PM;,,,,,,,-79.338153000000005,42.486659000000003,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,06/26/13 11:33
1001993,Dunn Farmers Market,,Downtown,Dunn,Harnett,North Carolina,28334,,,,,,,,,-78.607399999999998,35.307200000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006719,Dunsmuir Farmers Market,,Dunsmuir Ave. & Spruce,Dunsmuir,Siskiyou,California,96025,,,,,,,,,-122.27200000000001,41.212200000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007707,Dunwoody Green Farmers Market,http://www.dunwoodygreenmarket.com/,1551 Dunwoody Village Parkway,Dunwoody,,Georgia,30338,,,,,,,,,-84.332400000000007,33.948,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006793,Dupont Circle FRESHFARM Market,http://www.freshfarmmarkets.org/farmers_markets/markets/dupont_circle.php,"1500 20th Street, NW",Washington,District of Columbia,District of Columbia,20036,January to December,sun:8:30 AM - 1:00 PM;,,,,,,,-77.044690000000003,38.910339999999998,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,05/ 2/12 13:39
1007215,Durand Farmers Market,,High School Parking Lot,Durand,Pepin County,Wisconsin,,,,,,,,,,-91.957700000000003,44.629600000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1007216,Durand Farmers Market - Wed,,Downtown,Durand,Pepin County,Wisconsin,,,,,,,,,,-91.965999999999994,44.6265,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002994,Durand Union Station Farmers Market,,Corner of Hagle & Main Street,Durand,Shiawassee,Michigan,48429,,,,,,,,,-83.983099999999993,42.910800000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005398,Durango Farmers Market,http://www.durangofarmersmarket.com,259 West 8th Street,Durango,La Plata,Colorado,81301,05/11/2013 to 10/26/2013,Sat: 8:00 AM-12:00 PM;,,,,,,,-105.548,38.997300000000003,Private business parking lot,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,06/19/13 16:09
1001358,Durant Farmers Market,,1st & Evergreen,Durant,Bryan,Oklahoma,74701,,,,,,,,,-96.376000000000005,33.991999999999997,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000312,Durham Farmers' Market,http://www.durhamfarmersmarket.com,501 Foster Street,Durham,Durham,North Carolina,27701,04/06/2013 to 11/30/2013,Wed: 3:30 PM-6:30 PM;Sat: 8:00 AM-12:00 PM;,12/07/2013 to 03/29/2014,Sat: 10:00 AM-12:00 PM;,,,,,-78.901855999999995,36.000698,Other,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,06/14/13 13:37
1004646,Durham Farmers' Market,http://www.durhamfarmersmarket.org,Town House Road,Durham,Middlesex,Connecticut,6422,May to September,Thu:3:00 PM - 6:30 PM;,,,,,,,-72.680570000000003,41.47043,Local government building grounds,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,04/30/12 13:07
1007079,Dutch Country Farmers Market,,2031 Cottman Avenue,Philadelphia,Philadelphia,Pennsylvania,19149,,,,,,,,,-75.065399999999997,40.050899999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005283,Dutch Pantry Farmers Market,http://www.dutchpantry@windstream.net,2402 J Street,Auburn,Nemaha,Nebraska,68305,05/18/2013 to 10/26/2013,Sat: 8:30 AM-12:00 PM;,,,,,,,-95.839361999999994,40.380290000000002,Private business parking lot,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,06/27/13 16:50
1000004,Duvall Farmers Market,http://www.duvallfarmersmarket.org,Brown Avenue,Duvall,King,Washington,98019,May to September,Thu:3:00 pm - 7:00 pm;,,,,,,,-121.986,47.738199999999999,Closed-off public street,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,04/18/11 13:05
1004199,Dwight Main Street Farmers Market,,132 E Main St,Dwight,Livingston,Illinois,60420,05/18/2013 to 10/05/2013,Sat: 8:00 AM-11:00 AM;,,,,,,,-88.426562000000004,41.093147000000002,Closed-off public street,Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,06/24/13 14:23
1004622,Dyersburg Food Fair,,Church Parking Lots,Dyersburg,Dyer,Tennessee,38024,,,,,,,,,-89.385199999999998,36.034399999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003849,Dyersville Area Farmers' Market,http://www.dyersville.org,Hwy 136,Dyersville,Dubuque,Iowa,52040,05/16/2013 to 10/10/2013,Thu: 2:30 AM-6:00 PM;,,,,,,,-91.112790000000004,42.480139999999999,Private business parking lot,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,06/27/13 12:15
1005023,Dysart Farmers Market,,City Park,Dysart,Tama,Iowa,52224,,,,,,,,,-92.306299999999993,42.171799999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005953,Eagan Market Fest,http://www.cityofeagan.com/marketfest,1501 Central Parkway,Eagan,Dakota,Minnesota,55121,June to September,Wed:4:00 PM - 8:00 PM;,,,,,,,-93.174790000000002,44.839559999999999,Local government building grounds,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,04/26/12 13:34
1003880,Eagle Eye Flea and Farmers' Market,,Eagle County Fairgrounds,Eagle,Eagle,Colorado,,,,,,,,,,-106.834,39.654600000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001298,Eagle Farmers' Market,,"Capitol Street, Eagle Ranch Village",Eagle,Eagle,Colorado,81631,June to August,Fri:4:30 PM - 8:00 PM;,,,,,,,-106.831023,39.640050000000002,Closed-off public street,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,05/25/12 14:10
1003212,Eagle River Farmers' Market,,Highway 45 North of the Bridge,Eagle River,Vilas,Wisconsin,54521,May to October,Mon:8:30 AM - 1:00 PM;Tue:8:30 AM - 1:00 PM;Wed:8:30 AM - 1:00 PM;Thu:8:30 AM - 1:00 PM;Fri:8:30 AM - 1:00 PM;Sat:8:30 AM - 1:00 PM;sun:8:30 AM - 1:00 PM;,,,,,,,-89.257902000000001,45.924630999999998,Closed-off public street,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,05/24/12 12:14
1006034,Eagle Rock Farmers Market,,2100 Merton Ave.,Los Angeles,Los Angeles,California,90065,,,,,,,,,-118.214,34.139099999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006663,Eagle Saturday Market,http://www.eaglearts.org,185 E State St,Eagle,Ada,Idaho,83616,April to October,Sat:9:00 AM - 1:00 PM;,,,,,,,-116.3515,43.695079999999997,Other,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,04/30/12 21:30
1005920,Eagle Springs Organic Farmer's Market at Eagle Springs Crossing,http://www.eaglespringsorganic.com,1733 Railroad Ave,Rifle,Garfield,Colorado,81650,,,,,,,,,-107.78460200000001,39.545383000000001,Other,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,06/12/13 21:04
1007660,Eagles Mere Farmers Market,http://www.berryfieldsfarm.net,Rte 42 from Bloomsburg,Eagles Mere,Bradford,Pennsylvania,,,,,,,,,,-76.581900000000005,41.410899999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007708,Eagleview Farmers Market,http://www.eagleviewfarmersmarket.com,Minutes from Downtown interchange op PA Turnpike,Exton,Chester,Pennsylvania,19341,,,,,,,,,-75.627499999999998,40.032600000000002,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001452,Earlimart (Tuesday),,North State Street and Washington Street,Earlimont,Tulare,California,,,,,,,,,,-119.271,35.884399999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001524,Earlville's Indoor Farmers Market,,Route 12B,Earlville,Madison,New York,13332,,,,,,,,,-75.545599999999993,42.739899999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1003195,Early Bird Farmers Market,,129 Main Street,Richfield Springs,Herkimer,New York,13439,,,,,,,,,-74.986400000000003,42.853999999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1005727,Earlysville Farmers Market,http://www.earlysvillefarmersmarket.wordpress.com,600 Earlysville Green,Earlysville,Albemarle,Virginia,22936,May to October,Thu:4:00 PM - 7:00 PM;,,,,,,,-78.478003000000001,38.150858999999997,Private business parking lot,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,05/ 7/12 20:36
20083,"Earth Markets, Greenville SC",http://www.elorafarmersmarket.com/,NoMa Square 220 North Main St.,Greenville,,South Carolina,29601,,,,,,,,,-82.400999999999996,34.847999999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,
1004475,Easley Farmers Market,http://www.easleyfarmersmarket.com,205 N. 1st St,Easley,Pickens,South Carolina,29640,04/06/2013 to 10/05/2013,Tue: 5:00 PM-8:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-82.605000000000004,34.830300000000001,Local government building grounds,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,06/17/13 14:28
20084,East Asheville Tailgate Market,,954 Tunnel Rd,Asheville,,North Carolina,28805,,,,,,,,,-82.500399999999999,35.5899,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,
1008056,East Atlanta Village Farmers Market,http://www.farmeav.com/,561 Flat Shoals Ave,Atlanta,Fulton,Georgia,30316,,,,,,,,,-84.343963099999996,33.738998899999999,,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,03/27/13 13:02
1000807,East Aurora Farmers Market,,Grey St,East Aurora,Erie,New York,14052,05/04/2013 to,Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-78.633013000000005,42.765635000000003,Other,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,06/11/13 10:16
1000542,East Bakersfield Community Health Center CFM,,815 Dr. Martin Luther King Jr Blvd.,Bakersfield,KERN,California,,,,,,,,,,-118.985,35.365900000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001288,East Boston Farmers Market,http://www.ebnhc.org/FarmersMarket.php,"Bennington, Meridian and Border Streets",East Boston,Suffolk,Massachusetts,2128,July to October,Thu:3:00 pm - 6:30 pm;,,,,,,,-71.039599999999993,42.374899999999997,Local government building grounds,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,04/21/11 10:19
1003386,East Dubuque,,470 Sinsinawa Ave.,East Dubuque,Jo Daviess,Illinois,61025,,,,,,,,,-90.640699999999995,42.4908,Private business parking lot,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,01/18/12 15:58
1008129,East End Bazaar,,1428 Washington Street,East Charleston,,West Virginia,25311,,,,,,,,,,,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/14/13 15:06
1003629,East End Market at Bown Crossing,,South Bown Way,Boise,Ada,Idaho,83706,May to October,sun:10:00 AM - 2:00 PM;,,,,,,,-116.1549,43.574260000000002,Closed-off public street,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,05/ 1/12 18:18
1008544,East Falls Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,"Under the Route 1 Overpass, between Ridge Ave and Kelly Drive",Philadelphia,Philadelphia,Pennsylvania,19129,05/25/2013 to 11/23/2013,Sat: 10:00 AM-2:00 PM;,,,,,,,-75.191861000000003,40.007652,Closed-off public street,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,06/26/13 11:43
1002854,East Goshen Farmers Market,http://www.eastgoshenfarmersmarket.blogspot.com,"East Goshen Park - Paoli Pike, east of Route 352",West Chester,Chester,Pennsylvania,19380,May to August,Thu:3:00 PM - 3:00 PM;,November to April,Thu:3:00 PM - 5:00 PM;Thu:3:00 PM - 5:00 PM;,September to October,Thu:2:00 PM - 6:00 PM;,,,-75.540361000000004,40.003079,Local government building grounds,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,05/30/12 15:45
1007709,East Granby Farmers’ Market,,3 Turkey Hills Road,East Granby,Hartford,Connecticut,,,,,,,,,,-72.726399999999998,41.943100000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1004708,East Greenwich Farmers’ Market,http://www.eastgreenwichfarmersmarket.com,Church and Rector St,East Greenwich,Kent,Rhode Island,2818,06/03/2013 to 10/07/2013,Mon: 3:00 PM-6:00 PM;,,,,,,,-71.453619000000003,41.660857999999998,Local government building grounds,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,06/12/13 13:17
1005776,East Hampton Farmers Market,,"Nick & Toni's parking lot, 136 North Main St",East Hampton,Suffolk,New York,11937,05/24/2013 to 08/30/2013,Fri: 9:00 AM-1:00 PM;,,,,,,,-72.181790000000007,40.970460000000003,Private business parking lot,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,Y,06/18/13 21:52
1004412,East Hanover Farmers Market,http://www.townshipofeasthanover.com,611 Ridgedale Ave.,E.Hanover,Morris,New Jersey,7936,June to October,Mon:12:00 PM - 6:00 PM;,,,,,,,-74.346900000000005,40.833100000000002,,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,04/30/12 12:54
1006208,East Harlem Farmer's Market,,104th Street & 3rd Avenue,New York,New York,New York,10029,,,,,,,,,-73.945599999999999,40.790199999999999,Local government building grounds,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,06/17/11 09:54
1007459,East Hartford Farmers Market,,"840 Main Street, Raymond Memorial Library",Manchester,Hartford,Connecticut,6040,,,,,,,,,-72.520899999999997,41.771000000000001,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1007482,EAST HAVEN FARMERS’ MARKET,,East Haven Town Hall,East Haven,Middlesex,Connecticut,,,,,,,,,,-72.871700000000004,41.277700000000003,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005357,East Holmes Market,,3824 SR 39,Millersburg,Holmes,Ohio,44654,,,,,,,,,-81.826400000000007,40.555399999999999,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005544,East Jerusalem Fresh Food on the Block Farmers Market,http://www.paffpetal.com,1009 Rebecca Ave.,Hattiesburg,Forrest,Mississippi,39401,,,,,,,,,-89.282259999999994,31.3188,Local government building grounds,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,06/28/13 13:08
1006348,East Jordan Farmers Market,,"Bridge Street, Spartman Park",East Jordan,Charlevoix,Michigan,49727,,,,,,,,,-85.133600000000001,45.151699999999998,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
